timestamp,lat,lon,altitude_m,distance_m,speed_ms,heart_rate_bpm,cadence_rpm
2026-08-15T16:07:16Z,41.5698624,-93.6649519,251.6,4299,3.144,153,83
2026-08-15T16:07:22Z,41.5698002,-93.6647381,252,4318.2,3.154,153,83
2026-08-15T16:07:28Z,41.5696623,-93.664598,251.6,4337.7,3.163,153,83
2026-08-15T16:07:35Z,41.5694816,-93.6645247,251.4,4358.7,3.163,153,83
2026-08-15T16:07:41Z,41.5693178,-93.6645071,252,4376.9,3.144,153,84
2026-08-15T16:07:47Z,41.5691751,-93.6644984,251.8,4392.8,3.116,153,83
2026-08-15T16:07:53Z,41.5690341,-93.6644999,252,4408.4,3.07,153,83
2026-08-15T16:07:59Z,41.5688694,-93.6645065,252.2,4426.7,3.042,153,83
2026-08-15T16:08:05Z,41.5687076,-93.6645001,252.6,4444.6,3.014,151,83
2026-08-15T16:08:06Z,41.5686829,-93.664495,252.6,4447.4,3.014,150,84
2026-08-15T16:08:07Z,41.5686584,-93.6644909,252.4,4450.1,3.014,150,84
2026-08-15T16:08:10Z,41.5685793,-93.6644862,252.6,4458.9,2.995,150,83
2026-08-15T16:08:15Z,41.5684554,-93.6644679,252.4,4472.6,2.967,150,83
2026-08-15T16:08:21Z,41.5683081,-93.6644159,252.2,4489.4,2.921,151,84
2026-08-15T16:08:27Z,41.5681348,-93.6643656,252,4508.9,2.93,151,83
2026-08-15T16:08:34Z,41.5679538,-93.6642521,251.8,4531,2.976,151,83
2026-08-15T16:08:40Z,41.5677966,-93.664167,252.8,4549.9,2.995,151,83
2026-08-15T16:08:46Z,41.567648,-93.6641274,252.6,4566.8,2.976,152,83
2026-08-15T16:08:53Z,41.5674528,-93.664127,252.6,4588.5,2.976,152,83
2026-08-15T16:08:54Z,41.567427,-93.6641272,252.6,4591.3,2.976,152,83
2026-08-15T16:09:01Z,41.5672486,-93.6641374,252.6,4611.1,2.958,152,83
2026-08-15T16:09:07Z,41.5670952,-93.664147,253,4628.1,2.93,152,83
2026-08-15T16:09:13Z,41.566931,-93.6641517,252.8,4646.4,2.939,153,84
2026-08-15T16:09:18Z,41.5667901,-93.6641349,252.8,4662,2.948,153,83
2026-08-15T16:09:21Z,41.5667012,-93.6641267,253.2,4671.7,2.948,153,83
2026-08-15T16:09:24Z,41.566617,-93.6641082,253.2,4681.1,2.958,153,83
2026-08-15T16:09:28Z,41.5665082,-93.6640857,254.2,4693.3,2.967,153,81
2026-08-15T16:09:30Z,41.5664539,-93.6640761,254.6,4699.4,2.967,153,81
2026-08-15T16:09:37Z,41.5662662,-93.6640413,255,4720.4,2.967,153,82
2026-08-15T16:09:43Z,41.5661058,-93.6640046,255.2,4738.5,2.976,154,81
2026-08-15T16:09:47Z,41.5660012,-93.663992,255.2,4750.1,2.976,154,82
2026-08-15T16:09:49Z,41.5659473,-93.6639833,255,4756.1,2.976,154,82
2026-08-15T16:09:54Z,41.565828,-93.6639364,254.2,4770,2.967,154,81
2026-08-15T16:09:55Z,41.565804,-93.6639253,254,4772.8,2.967,154,81
2026-08-15T16:10:00Z,41.5656567,-93.6639107,253.4,4789.2,2.967,154,83
2026-08-15T16:10:04Z,41.565545,-93.6638797,253.2,4801.8,2.976,154,82
2026-08-15T16:10:05Z,41.5655159,-93.6638697,253.2,4805.1,2.976,154,82
2026-08-15T16:10:11Z,41.5653812,-93.6637589,252.6,4823.1,2.995,154,82
2026-08-15T16:10:13Z,41.5653614,-93.663696,252.4,4828.8,2.995,154,83
2026-08-15T16:10:17Z,41.565325,-93.6635592,252.2,4840.9,2.995,154,83
2026-08-15T16:10:21Z,41.5652924,-93.6634269,252.2,4852.5,2.995,155,83
2026-08-15T16:10:24Z,41.5652711,-93.663331,252.8,4860.8,2.986,155,84
2026-08-15T16:10:32Z,41.5652594,-93.6630614,252,4883.5,2.958,155,83
2026-08-15T16:10:39Z,41.5652724,-93.662823,251.8,4903.5,2.948,155,83
2026-08-15T16:10:40Z,41.5652747,-93.6627856,252,4906.6,2.948,155,83
2026-08-15T16:10:46Z,41.5652604,-93.662565,251.8,4925.2,2.958,155,84
2026-08-15T16:10:52Z,41.5652365,-93.6623402,251.6,4944.1,2.967,155,83
2026-08-15T16:10:59Z,41.565185,-93.6620912,251.4,4965.6,2.986,155,83
2026-08-15T16:11:00Z,41.5651733,-93.6620553,251.2,4968.9,2.986,155,83
2026-08-15T16:11:07Z,41.5650961,-93.6618058,251.6,4991.4,3.014,155,83
2026-08-15T16:11:14Z,41.5650144,-93.6615588,251.4,5013.9,3.032,155,84
2026-08-15T16:11:15Z,41.5649998,-93.6615249,251.4,5017.2,3.042,155,84
2026-08-15T16:11:22Z,41.5649176,-93.6612826,251.8,5039.4,3.051,155,83
2026-08-15T16:11:28Z,41.5648502,-93.6610781,251.4,5058,3.07,155,83
2026-08-15T16:11:35Z,41.5647878,-93.6608362,251.4,5079.4,3.079,156,82
2026-08-15T16:11:41Z,41.5647906,-93.6606246,251.4,5097.3,3.079,156,83
2026-08-15T16:11:48Z,41.5648419,-93.6603852,251.4,5117.9,3.07,156,83
2026-08-15T16:11:49Z,41.5648479,-93.6603511,251.2,5120.9,3.07,156,83
2026-08-15T16:11:50Z,41.5648545,-93.6603176,251.2,5123.7,3.06,156,83
2026-08-15T16:11:56Z,41.5648997,-93.6601006,251.6,5142.5,3.06,156,83
2026-08-15T16:12:03Z,41.5649574,-93.6598616,251.4,5163.4,3.051,154,83
2026-08-15T16:12:09Z,41.565002,-93.6596533,251.8,5181.5,3.051,154,83
2026-08-15T16:12:16Z,41.5650325,-93.6593997,252.2,5202.9,3.042,154,83
2026-08-15T16:12:22Z,41.5650708,-93.6591915,251.8,5220.8,3.032,154,82
2026-08-15T16:12:28Z,41.5651202,-93.6589909,251.8,5238.5,3.032,157,83
2026-08-15T16:12:29Z,41.5651287,-93.6589582,251.8,5241.4,3.023,158,83
2026-08-15T16:12:35Z,41.5651932,-93.6587716,252,5258.5,3.004,158,82
2026-08-15T16:12:42Z,41.565241,-93.6585305,251.8,5279.5,2.995,158,82
2026-08-15T16:12:47Z,41.5651798,-93.6583629,252,5295.2,2.986,158,83
2026-08-15T16:12:54Z,41.565032,-93.6581752,253,5318.1,2.995,158,84
2026-08-15T16:13:01Z,41.5648304,-93.6581132,253,5341.1,3.023,158,83
2026-08-15T16:13:08Z,41.5646545,-93.6580399,252.6,5361.6,3.023,157,83
2026-08-15T16:13:12Z,41.564549,-93.6580034,252.6,5373.8,3.023,157,83
2026-08-15T16:13:20Z,41.5643437,-93.6579767,253.2,5396.8,3.004,157,83
2026-08-15T16:13:27Z,41.5641665,-93.6580052,252.8,5416.6,2.995,157,83
2026-08-15T16:13:34Z,41.5639706,-93.6580149,253,5438.4,2.976,157,84
2026-08-15T16:13:35Z,41.5639434,-93.6580117,253,5441.4,2.976,157,83
2026-08-15T16:13:39Z,41.5638468,-93.6580076,253.4,5452.1,2.976,157,83
2026-08-15T16:13:44Z,41.5637367,-93.6580283,254,5464.5,2.948,157,83
2026-08-15T16:13:49Z,41.5636181,-93.6580562,254.2,5478,2.893,157,83
2026-08-15T16:13:51Z,41.5635603,-93.6580499,254.6,5484.4,2.883,157,83
2026-08-15T16:13:54Z,41.5634729,-93.6580269,255.2,5494.3,2.893,157,83
2026-08-15T16:13:57Z,41.5633897,-93.6580047,255.8,5503.7,2.902,157,83
2026-08-15T16:14:00Z,41.5633037,-93.6580029,256.2,5513.2,2.921,157,83
2026-08-15T16:14:07Z,41.5630995,-93.6580472,256.8,5536.4,2.948,157,83
2026-08-15T16:14:09Z,41.5630483,-93.6580853,257,5542.9,2.958,157,82
2026-08-15T16:14:13Z,41.5629667,-93.658204,257,5556.4,2.986,157,82
2026-08-15T16:14:19Z,41.5628844,-93.6584299,256.2,5577.4,3.023,157,83
2026-08-15T16:14:20Z,41.5628749,-93.658463,255.8,5580.4,3.032,157,83
2026-08-15T16:14:26Z,41.562822,-93.6586719,255.2,5598.7,3.032,157,83
2026-08-15T16:14:32Z,41.5627675,-93.6588823,255,5617.3,3.051,157,83
2026-08-15T16:14:33Z,41.5627569,-93.6589151,254.6,5620.3,3.042,157,83
2026-08-15T16:14:38Z,41.5627151,-93.6590805,254.8,5634.8,3.042,157,83
2026-08-15T16:14:39Z,41.5627055,-93.6591135,254.8,5637.8,3.042,157,83
2026-08-15T16:14:46Z,41.5626401,-93.6593495,254.8,5658.8,3.032,157,83
2026-08-15T16:14:49Z,41.5626145,-93.6594429,254.8,5667.1,3.032,157,83
2026-08-15T16:14:55Z,41.5625409,-93.6596391,254.8,5685.4,3.023,156,84
2026-08-15T16:14:56Z,41.562531,-93.6596714,254.8,5688.3,3.023,156,84
2026-08-15T16:15:01Z,41.562477,-93.6598343,254.8,5703.2,3.014,156,83
2026-08-15T16:15:08Z,41.5624083,-93.660051,254.8,5722.8,2.995,156,84
2026-08-15T16:15:15Z,41.5623462,-93.6602713,254.8,5742.5,2.976,156,84
2026-08-15T16:15:22Z,41.5622753,-93.6604922,255.2,5762.5,2.948,156,83
2026-08-15T16:15:25Z,41.5622467,-93.6605828,254.8,5770.7,2.948,156,83
2026-08-15T16:15:32Z,41.5621753,-93.6608219,255.2,5792.2,2.939,157,83
2026-08-15T16:15:40Z,41.5621016,-93.6610674,255,5814.1,2.911,157,83
2026-08-15T16:15:46Z,41.5620405,-93.6612664,254.8,5832.1,2.911,157,84
2026-08-15T16:15:52Z,41.5619848,-93.6614517,254.8,5848.7,2.893,157,83
2026-08-15T16:15:59Z,41.5619271,-93.6616948,254.6,5870,2.883,157,83
2026-08-15T16:16:06Z,41.5618549,-93.6619375,254.6,5891.8,2.893,157,84
2026-08-15T16:16:13Z,41.5617881,-93.6621744,255,5912.8,2.893,157,83
2026-08-15T16:16:14Z,41.561777,-93.6622109,255,5916.1,2.893,157,82
2026-08-15T16:16:20Z,41.5617277,-93.6624473,254.8,5936.5,2.911,157,83
2026-08-15T16:16:22Z,41.5617091,-93.6625272,254.8,5943.4,2.921,156,84
2026-08-15T16:16:27Z,41.5616686,-93.6627101,254.8,5959.3,2.948,153,83
2026-08-15T16:16:29Z,41.5616456,-93.6627842,254.6,5966,2.958,151,83
2026-08-15T16:16:35Z,41.5616079,-93.662955,254.8,5980.8,2.948,151,83
2026-08-15T16:16:42Z,41.5615528,-93.6631786,254.4,6000.4,2.921,151,84
2026-08-15T16:16:49Z,41.5614693,-93.6633916,254.8,6020.5,2.893,152,83
2026-08-15T16:16:50Z,41.5614583,-93.6634212,254.8,6023.2,2.893,152,82
2026-08-15T16:16:56Z,41.5614012,-93.6636521,254.6,6043.5,2.902,152,83
2026-08-15T16:17:00Z,41.5613726,-93.6637995,254.8,6056.2,2.921,149,83
2026-08-15T16:17:03Z,41.5613565,-93.6639175,254.8,6066.2,2.939,149,83
2026-08-15T16:17:09Z,41.561302,-93.6641528,254.8,6086.7,2.967,150,84
2026-08-15T16:17:12Z,41.5612749,-93.6642471,255,6095.1,2.986,151,84
2026-08-15T16:17:18Z,41.5612378,-93.6644427,254.8,6112,2.976,153,84
2026-08-15T16:17:24Z,41.5611724,-93.6646646,254.2,6131.9,2.976,153,83
2026-08-15T16:17:31Z,41.5611242,-93.6648913,254.8,6151.4,2.986,153,84
2026-08-15T16:17:38Z,41.5610254,-93.6651292,254.6,6174.1,2.995,153,83
2026-08-15T16:17:45Z,41.5609552,-93.6653865,254.8,6196.9,3.014,153,83
2026-08-15T16:17:52Z,41.5609004,-93.6656567,254.4,6220,3.042,154,83
2026-08-15T16:17:53Z,41.560896,-93.6656889,254.2,6222.7,3.051,154,83
2026-08-15T16:18:00Z,41.5608591,-93.66593,254.2,6242.8,3.051,154,85
2026-08-15T16:18:07Z,41.5608101,-93.6661686,254.8,6263.2,3.042,154,85
2026-08-15T16:18:13Z,41.5607731,-93.6663743,254.6,6280.9,3.032,154,85
2026-08-15T16:18:20Z,41.5607093,-93.6666329,254.8,6303.7,3.032,154,85
2026-08-15T16:18:26Z,41.5606459,-93.6668812,254.4,6325.5,3.06,155,85
2026-08-15T16:18:33Z,41.5605734,-93.6671238,254.4,6347.3,3.079,155,83
2026-08-15T16:18:40Z,41.5605038,-93.6673421,254.4,6367,3.079,155,84
2026-08-15T16:18:47Z,41.5604818,-93.6675995,254.6,6388.6,3.07,155,84
2026-08-15T16:18:52Z,41.5604289,-93.6678052,254.6,6406.7,3.098,155,84
2026-08-15T16:18:56Z,41.5604003,-93.6679715,254.4,6420.9,3.135,157,84
2026-08-15T16:18:59Z,41.5603855,-93.6680882,254.6,6430.5,3.163,157,84
2026-08-15T16:19:02Z,41.5603628,-93.6682036,254.4,6440.4,3.172,157,84
2026-08-15T16:19:04Z,41.5603399,-93.6682763,254.6,6446.9,3.182,157,84
2026-08-15T16:19:11Z,41.5602709,-93.6685325,254.6,6469.5,3.219,157,83
2026-08-15T16:19:17Z,41.5602006,-93.6687546,254.6,6489.6,3.247,157,85
2026-08-15T16:19:23Z,41.5601237,-93.6689642,254.8,6509.1,3.266,157,84
2026-08-15T16:19:29Z,41.5600376,-93.6691759,254.6,6529.2,3.284,157,84
2026-08-15T16:19:30Z,41.560023,-93.6692115,254.4,6532.6,3.284,157,84
2026-08-15T16:19:36Z,41.5599431,-93.66945,254.6,6554.5,3.312,157,84
2026-08-15T16:19:42Z,41.5598474,-93.6696412,254.6,6573.6,3.331,157,84
2026-08-15T16:19:48Z,41.5597592,-93.6698553,254.8,6594,3.331,157,84
2026-08-15T16:19:55Z,41.5596704,-93.6700705,254.8,6614.4,3.331,157,84
2026-08-15T16:20:01Z,41.5596358,-93.6702615,255,6630.6,3.284,157,83
2026-08-15T16:20:07Z,41.5596002,-93.6704662,255.4,6647.6,3.256,157,84
2026-08-15T16:20:14Z,41.559554,-93.6707171,255,6668.5,3.238,157,85
2026-08-15T16:20:21Z,41.5595286,-93.6709789,254.8,6689.5,3.228,157,84
2026-08-15T16:20:22Z,41.5595229,-93.6710185,254.8,6692.8,3.228,157,84
2026-08-15T16:20:28Z,41.5594743,-93.6712335,255,6711,3.219,157,85
2026-08-15T16:20:36Z,41.5594009,-93.6714916,255,6733.8,3.191,157,84
2026-08-15T16:20:37Z,41.5593905,-93.671523,255,6736.7,3.182,157,84
2026-08-15T16:20:43Z,41.5592879,-93.6717514,255.4,6758.9,3.191,157,83
2026-08-15T16:20:49Z,41.5592002,-93.6719638,255.2,6779.1,3.219,157,84
2026-08-15T16:20:50Z,41.5591876,-93.6720008,255.2,6782.5,3.219,157,83
2026-08-15T16:20:56Z,41.5590877,-93.6722025,255.2,6802.6,3.228,157,84
2026-08-15T16:21:00Z,41.5590282,-93.6723247,255.8,6814.8,3.228,157,84
2026-08-15T16:21:02Z,41.5589933,-93.6723848,255.6,6821.1,3.219,157,85
2026-08-15T16:21:09Z,41.5588791,-93.6726046,255.8,6843.4,3.219,157,83
2026-08-15T16:21:16Z,41.5587648,-93.6728124,255.8,6864.9,3.219,157,83
2026-08-15T16:21:22Z,41.5586811,-93.6729975,256,6882.9,3.191,157,83
2026-08-15T16:21:29Z,41.5585713,-93.6732028,256.2,6903.9,3.191,157,83
2026-08-15T16:21:35Z,41.5584849,-93.6733599,256.4,6920.1,3.154,157,83
2026-08-15T16:21:42Z,41.5583768,-93.6735577,256.2,6940.4,3.126,157,83
2026-08-15T16:21:43Z,41.5583635,-93.6735869,256.2,6943.3,3.126,158,83
2026-08-15T16:21:50Z,41.5582689,-93.6737918,257,6963.3,3.098,158,83
2026-08-15T16:21:57Z,41.558154,-93.6740201,256.6,6986.3,3.098,158,83
2026-08-15T16:22:03Z,41.5580534,-93.6742099,256.6,7005.7,3.107,158,84
2026-08-15T16:22:10Z,41.5579452,-93.6743979,257.2,7025.4,3.088,158,83
2026-08-15T16:22:17Z,41.5578214,-93.6745958,257.4,7046.8,3.079,157,83
2026-08-15T16:22:18Z,41.5578056,-93.6746243,257.6,7049.8,3.079,157,83
2026-08-15T16:22:25Z,41.557697,-93.6748337,257.4,7071,3.06,157,83
2026-08-15T16:22:33Z,41.5575915,-93.6750566,257.4,7092.9,3.032,157,83
2026-08-15T16:22:39Z,41.5575017,-93.675261,257.6,7112.6,3.014,157,84
2026-08-15T16:22:46Z,41.5573959,-93.6754941,258,7135.3,3.042,157,83
2026-08-15T16:22:51Z,41.5573142,-93.6756395,258.2,7150.4,3.051,157,84
2026-08-15T16:22:53Z,41.5572798,-93.6756972,258,7156.5,3.042,157,83
2026-08-15T16:22:59Z,41.5571794,-93.6758695,258,7174.7,3.051,157,84
2026-08-15T16:23:07Z,41.5570557,-93.6760841,258.2,7197.3,3.032,158,83
2026-08-15T16:23:12Z,41.5569914,-93.6762235,258.2,7211,3.014,158,83
2026-08-15T16:23:14Z,41.5569957,-93.676269,258.4,7215,2.995,158,83
2026-08-15T16:23:16Z,41.5570329,-93.6763128,258.2,7220.5,2.967,158,83
2026-08-15T16:23:21Z,41.5571423,-93.6763871,257.8,7234.1,2.911,158,81
2026-08-15T16:23:24Z,41.5572183,-93.6764325,257.6,7243.3,2.874,158,82
2026-08-15T16:23:29Z,41.5573411,-93.6765185,257.4,7258.6,2.902,158,83
2026-08-15T16:23:34Z,41.5574763,-93.6765981,257.4,7275,2.93,158,83
2026-08-15T16:23:37Z,41.5575771,-93.676639,257.2,7286.7,2.948,158,83
2026-08-15T16:23:39Z,41.5576413,-93.6766668,257.2,7294.2,2.976,158,83
2026-08-15T16:23:45Z,41.5578146,-93.6767329,256.6,7314.3,3.023,158,83
2026-08-15T16:23:47Z,41.557871,-93.676745,256.2,7320.6,3.042,158,82
2026-08-15T16:23:50Z,41.5579456,-93.6767618,255.8,7329.1,3.014,158,83
2026-08-15T16:23:55Z,41.5580861,-93.6767845,255.6,7344.8,2.986,158,83
2026-08-15T16:23:59Z,41.5582038,-93.6767642,255,7358,3.042,158,82
2026-08-15T16:24:02Z,41.5582788,-93.6767284,254.6,7366.9,3.051,158,83
2026-08-15T16:24:09Z,41.5584387,-93.6766681,254.8,7385.6,3.004,158,83
2026-08-15T16:24:13Z,41.5585297,-93.6767031,253.8,7396.2,2.958,158,83
2026-08-15T16:24:14Z,41.5585511,-93.6767143,254,7398.7,2.958,158,84
2026-08-15T16:24:20Z,41.5586952,-93.6767201,254.2,7414.8,2.902,158,83
2026-08-15T16:24:26Z,41.5588677,-93.6767729,253.8,7435,2.93,158,83
2026-08-15T16:24:32Z,41.558969,-93.6769316,253.4,7452.4,2.939,158,83
2026-08-15T16:24:38Z,41.5590876,-93.6770559,253.8,7469.1,2.911,158,81
2026-08-15T16:24:43Z,41.5591413,-93.6772214,254,7484.5,2.921,158,82
2026-08-15T16:24:50Z,41.5591606,-93.6774718,254,7505.4,2.939,158,83
2026-08-15T16:24:55Z,41.5591615,-93.6776569,253.8,7520.9,2.958,158,84
2026-08-15T16:25:01Z,41.5591739,-93.6778701,253.8,7538.7,2.976,158,84
2026-08-15T16:25:07Z,41.5591681,-93.6780775,254,7556,2.967,158,84
2026-08-15T16:25:14Z,41.5591766,-93.6783378,254,7577.8,2.986,158,83
2026-08-15T16:25:21Z,41.5591878,-93.6785693,254.2,7597.2,2.948,158,84
2026-08-15T16:25:27Z,41.5592128,-93.6787759,254,7614.7,2.939,158,83
2026-08-15T16:25:33Z,41.5593025,-93.6789414,253.8,7631.8,2.939,158,82
2026-08-15T16:25:34Z,41.5593178,-93.6789543,253.6,7633.8,2.939,158,82
2026-08-15T16:25:37Z,41.559396,-93.6789888,253.8,7643,2.902,158,83
2026-08-15T16:25:43Z,41.5595914,-93.6790551,253.4,7665.4,2.93,159,83
2026-08-15T16:25:44Z,41.5596189,-93.6790657,253.2,7668.5,2.93,159,83
2026-08-15T16:25:51Z,41.559809,-93.6791308,253.2,7690.3,2.958,161,84
2026-08-15T16:25:52Z,41.5598374,-93.67914,253.2,7693.6,2.958,161,84
2026-08-15T16:25:59Z,41.5600276,-93.6792108,253.4,7715.5,3.014,161,84
2026-08-15T16:26:00Z,41.5600577,-93.6792208,253.4,7718.9,3.014,161,84
2026-08-15T16:26:05Z,41.560193,-93.6792628,253.2,7734.2,3.023,161,85
2026-08-15T16:26:12Z,41.5603701,-93.6793294,253.4,7754.7,3.004,161,84
2026-08-15T16:26:17Z,41.5604964,-93.6793883,253.6,7769.5,2.995,161,83
2026-08-15T16:26:23Z,41.5606255,-93.6794697,253.2,7785.5,2.976,161,83
2026-08-15T16:26:29Z,41.5607222,-93.6795889,253.4,7800.2,2.911,161,82
2026-08-15T16:26:34Z,41.5607461,-93.6797337,253.2,7812.6,2.846,161,83
2026-08-15T16:26:39Z,41.5607136,-93.6798792,253.4,7825.4,2.79,161,82
2026-08-15T16:26:45Z,41.5607227,-93.6800965,253.6,7843.5,2.837,161,83
2026-08-15T16:26:52Z,41.5607418,-93.6803593,253.4,7865.5,2.893,161,83
2026-08-15T16:26:58Z,41.5607939,-93.6805658,253.6,7883.6,2.893,161,84
2026-08-15T16:27:05Z,41.5608358,-93.6808012,253.2,7903.7,2.883,161,84
2026-08-15T16:27:06Z,41.5608414,-93.6808326,253.2,7906.4,2.883,161,84
2026-08-15T16:27:13Z,41.5609143,-93.6810692,253.4,7927.3,2.865,161,84
2026-08-15T16:27:18Z,41.5609566,-93.6812283,253.4,7941.4,2.865,164,84
2026-08-15T16:27:19Z,41.5609683,-93.6812648,253.4,7944.6,2.874,164,84
2026-08-15T16:27:26Z,41.5610152,-93.6815091,253,7965.2,2.874,165,84
2026-08-15T16:27:32Z,41.5610471,-93.6817051,253.6,7981.7,2.855,165,83
2026-08-15T16:27:40Z,41.5610804,-93.681964,253.6,8003.6,2.846,165,85
2026-08-15T16:27:47Z,41.5610962,-93.6822199,253.4,8025,2.846,165,84
2026-08-15T16:27:54Z,41.5610875,-93.6824756,253,8046.4,2.874,165,84
2026-08-15T16:27:55Z,41.5610796,-93.6825037,253.2,8048.8,2.874,165,84
2026-08-15T16:28:00Z,41.5609998,-93.682624,254,8062.2,2.865,165,83
2026-08-15T16:28:06Z,41.5608931,-93.6826911,254,8074.9,2.827,165,83
2026-08-15T16:28:13Z,41.5607443,-93.6827814,253.8,8092.7,2.781,165,84
2026-08-15T16:28:20Z,41.5605797,-93.6828777,253.8,8112.7,2.743,163,84
2026-08-15T16:28:21Z,41.5605578,-93.6828999,253.8,8115.8,2.743,163,84
2026-08-15T16:28:28Z,41.5604008,-93.683047,253.8,8137.1,2.753,161,84
2026-08-15T16:28:29Z,41.5603818,-93.6830699,254,8139.9,2.771,161,84
2026-08-15T16:28:32Z,41.5603168,-93.6831559,254,8150.1,2.781,161,83
2026-08-15T16:28:36Z,41.5602453,-93.6832913,254.2,8163.9,2.846,161,84
2026-08-15T16:28:42Z,41.560184,-93.6835002,254.2,8182.6,2.893,161,84
2026-08-15T16:28:48Z,41.5601929,-93.6836947,254.4,8198.8,2.874,161,83
2026-08-15T16:28:54Z,41.5602185,-93.6838851,254.2,8214.8,2.846,163,83
2026-08-15T16:29:01Z,41.5602758,-93.6841033,254,8234.1,2.809,163,84
2026-08-15T16:29:07Z,41.5603502,-93.6842985,254.4,8252.5,2.809,163,83
2026-08-15T16:29:14Z,41.560471,-93.6844614,254.2,8271.7,2.809,163,84
2026-08-15T16:29:21Z,41.5606268,-93.6845872,254,8291.9,2.79,164,84
2026-08-15T16:29:24Z,41.5606718,-93.6846346,254.2,8298.3,2.771,164,84
2026-08-15T16:29:30Z,41.5608044,-93.6847696,254.2,8316.5,2.743,164,83
2026-08-15T16:29:36Z,41.5609509,-93.6849588,254.4,8338.9,2.79,164,85
2026-08-15T16:29:38Z,41.5609952,-93.6850213,254.6,8346,2.818,164,85
2026-08-15T16:29:43Z,41.5610798,-93.6851909,254.4,8362.8,2.874,164,85
2026-08-15T16:29:50Z,41.5612174,-93.6854043,254.4,8386.3,2.93,164,83
2026-08-15T16:29:52Z,41.5612645,-93.6854567,254.4,8393.1,2.986,164,83
2026-08-15T16:29:58Z,41.5614285,-93.685551,254.6,8413.2,3.06,164,85
2026-08-15T16:30:05Z,41.561608,-93.6856227,254.2,8434,3.107,164,84
2026-08-15T16:30:11Z,41.5617564,-93.6856659,254.2,8450.8,3.051,164,83
2026-08-15T16:30:18Z,41.5619504,-93.6857241,254.2,8472.8,3.051,164,84
2026-08-15T16:30:24Z,41.5621184,-93.6857878,254.6,8492.2,3.06,165,84
2026-08-15T16:30:28Z,41.562233,-93.6858201,254.6,8505.2,3.088,167,84
2026-08-15T16:30:33Z,41.5623816,-93.685891,254.4,8522.7,3.135,168,84
2026-08-15T16:30:38Z,41.562504,-93.6859473,255,8537.1,3.135,168,84
2026-08-15T16:30:40Z,41.5625489,-93.685971,254.8,8542.5,3.135,168,84
2026-08-15T16:30:47Z,41.562739,-93.686081,254.6,8565.5,3.126,168,84
2026-08-15T16:30:54Z,41.5629151,-93.6861915,254.8,8587.2,3.135,168,84
2026-08-15T16:30:55Z,41.5629384,-93.6862073,254.6,8590,3.135,168,84
2026-08-15T16:31:02Z,41.5631065,-93.6863147,254.8,8610.8,3.126,168,84
2026-08-15T16:31:03Z,41.5631336,-93.6863341,254.8,8614.2,3.116,168,84
2026-08-15T16:31:09Z,41.5632943,-93.6864494,254.6,8634.5,3.135,169,84
2026-08-15T16:31:10Z,41.5633165,-93.6864717,254.6,8637.5,3.135,169,84
2026-08-15T16:31:17Z,41.563482,-93.6866355,254.6,8660.5,3.163,168,84
2026-08-15T16:31:23Z,41.5635904,-93.6868414,255,8681.7,3.182,166,84
2026-08-15T16:31:24Z,41.5635979,-93.6868797,255,8684.9,3.191,166,84
2026-08-15T16:31:31Z,41.5635889,-93.6871395,254.8,8706.7,3.21,166,84
2026-08-15T16:31:38Z,41.5635226,-93.6873724,254.8,8727.5,3.2,166,84
2026-08-15T16:31:39Z,41.5635116,-93.6874069,254.8,8730.6,3.2,166,84
2026-08-15T16:31:42Z,41.5634824,-93.6875128,254.8,8740,3.2,165,84
2026-08-15T16:31:46Z,41.563432,-93.6876403,254.8,8752.1,3.2,165,84
2026-08-15T16:31:51Z,41.5633288,-93.6877581,254.8,8767.2,3.2,165,85
2026-08-15T16:31:59Z,41.5631569,-93.6878932,255,8789.4,3.154,165,83
2026-08-15T16:32:04Z,41.5630518,-93.687976,255.4,8803,3.135,165,84
2026-08-15T16:32:11Z,41.5628917,-93.6880929,255.4,8823.3,3.098,166,83
2026-08-15T16:32:12Z,41.562869,-93.6881093,255.2,8826.1,3.098,166,84
2026-08-15T16:32:20Z,41.562685,-93.6882301,255.4,8848.9,3.07,167,83
2026-08-15T16:32:21Z,41.5626606,-93.6882509,255.4,8852.1,3.07,167,83
2026-08-15T16:32:29Z,41.5624843,-93.6883847,255.8,8874.7,3.042,167,84
2026-08-15T16:32:31Z,41.5624379,-93.6884255,256,8880.9,3.042,167,84
2026-08-15T16:32:35Z,41.562351,-93.6884997,255.8,8892.4,3.032,167,84
2026-08-15T16:32:40Z,41.5622328,-93.6885987,255.2,8907.9,3.023,167,84
2026-08-15T16:32:46Z,41.562069,-93.6887157,256,8928.5,3.032,167,84
2026-08-15T16:32:47Z,41.5620426,-93.6887333,256,8931.8,3.032,167,84
2026-08-15T16:32:53Z,41.561872,-93.6888242,256.4,8952.2,3.06,168,84
2026-08-15T16:32:54Z,41.5618415,-93.6888351,256.4,8955.7,3.07,168,84
2026-08-15T16:33:00Z,41.5616581,-93.688879,256.6,8976.4,3.098,168,85
2026-08-15T16:33:02Z,41.5615966,-93.6888848,256.6,8983.3,3.107,168,85
2026-08-15T16:33:09Z,41.5613914,-93.6888908,257,9006.1,3.126,169,85
2026-08-15T16:33:10Z,41.5613618,-93.6888917,257,9009.3,3.135,169,85
2026-08-15T16:33:16Z,41.561179,-93.6888839,257.2,9029.7,3.154,170,85
